teamName,teamId,season_year,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_T,playoff_W,playoff_opponents,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_T,regular_season_opponents,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_opponents,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_opponents,away_win_pct,away_run_diff_total,away_run_diff_mean
East Jackson,311503,2012,23,5.6521739130434785,6.0,130.0,23,4.3478260869565215,4.0,100.0,8.0,3.0,15.0,"[311031.0, 311031.0, 311044.0, 311044.0, 311149.0, 311149.0, 311450.0, 311450.0, 311241.0, 311241.0, 311197.0, 311552.0, 311142.0, 311142.0, 311300.0, 311300.0, 311484.0, 311484.0, 311187.0, 311187.0, 311571.0, 311571.0, 311031.0, 311142.0, 311527.0, 311527.0]",0.6521739130434783,30.0,1.304347826086957,,,,,,,,,,,,,,8.0,4.875,3.0,39.0,8.0,2.75,2.0,22.0,2.0,3.0,6.0,"[311149.0, 311149.0, 311197.0, 311300.0, 311300.0, 311484.0, 311187.0, 311187.0, 311571.0, 311031.0, 311142.0]",0.75,17.0,2.125,15.0,6.066666666666666,7.0,91.0,15.0,5.2,4.0,78.0,6.0,0.0,9.0,"[311031.0, 311031.0, 311044.0, 311044.0, 311450.0, 311450.0, 311241.0, 311241.0, 311552.0, 311142.0, 311142.0, 311484.0, 311571.0, 311527.0, 311527.0]",0.6,13.0,0.8666666666666663
East Jordan,311012,2012,8,5.125,5.0,41.0,8,1.75,0.5,14.0,1.0,0.0,7.0,"[311373.0, 311373.0, 311073.0, 311073.0, 311496.0, 311496.0, 311389.0, 311389.0]",0.875,27.0,3.375,,,,,,,,,,,,,,6.0,4.666666666666667,3.5,28.0,6.0,2.0,0.5,12.0,1.0,0.0,5.0,"[311373.0, 311373.0, 311073.0, 311073.0, 311389.0, 311389.0]",0.8333333333333334,16.0,2.666666666666667,2.0,6.5,6.5,13.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,"[311496.0, 311496.0]",1.0,11.0,5.5
East Kentwood,311405,2012,15,5.333333333333333,5.0,80.0,15,4.666666666666667,3.0,70.0,6.0,4.0,9.0,"[311465.0, 311465.0, 311454.0, 311275.0, 311275.0, 311130.0, 311130.0, 311225.0, 311225.0, 311268.0, 311268.0, 311544.0, 311500.0, 311473.0, 311473.0, 311262.0, 311590.0, 311580.0, 311252.0]",0.6,10.0,0.6666666666666661,,,,,,,,,,,,,,9.0,5.777777777777778,5.0,52.0,9.0,2.7777777777777777,3.0,25.0,2.0,3.0,7.0,"[311465.0, 311275.0, 311130.0, 311130.0, 311225.0, 311268.0, 311544.0, 311500.0, 311473.0, 311262.0, 311590.0, 311580.0]",0.7777777777777778,27.0,3.0,6.0,4.666666666666667,4.5,28.0,6.0,7.5,8.5,45.0,4.0,1.0,2.0,"[311465.0, 311454.0, 311275.0, 311225.0, 311268.0, 311473.0, 311252.0]",0.3333333333333333,-17.0,-2.833333333333333
East Lansing,311254,2012,18,8.444444444444445,8.0,152.0,18,3.111111111111111,2.0,56.0,4.0,3.0,14.0,"[311116.0, 311226.0, 311513.0, 311035.0, 311400.0, 311264.0, 311151.0, 311151.0, 311161.0, 311161.0, 311554.0, 311038.0, 311013.0, 311013.0, 311568.0, 311568.0, 311442.0, 311442.0, 311424.0, 311529.0, 311529.0]",0.7777777777777778,96.0,5.333333333333334,,,,,,,,,,,,,,10.0,7.9,7.5,79.0,10.0,4.5,5.0,45.0,2.0,1.0,8.0,"[311116.0, 311035.0, 311400.0, 311264.0, 311151.0, 311151.0, 311554.0, 311038.0, 311013.0, 311013.0, 311424.0]",0.8,34.0,3.4000000000000004,8.0,9.125,9.0,73.0,8.0,1.375,1.0,11.0,2.0,2.0,6.0,"[311226.0, 311513.0, 311161.0, 311161.0, 311568.0, 311568.0, 311442.0, 311442.0, 311529.0, 311529.0]",0.75,62.0,7.75
Eaton Rapids,311259,2012,25,5.6,4.0,140.0,25,4.76,4.0,119.0,11.0,2.0,14.0,"[311035.0, 311035.0, 311524.0, 311524.0, 311134.0, 311134.0, 311161.0, 311161.0, 311554.0, 311554.0, 311406.0, 311406.0, 311023.0, 311038.0, 311038.0, 311013.0, 311013.0, 311105.0, 311105.0, 311140.0, 311140.0, 311219.0, 311219.0, 311527.0, 311527.0, 285858.0, 311216.0]",0.56,21.0,0.8399999999999999,,,,,,,,,,,,,,10.0,6.6,6.0,66.0,10.0,3.9,4.0,39.0,3.0,1.0,7.0,"[311035.0, 311035.0, 311406.0, 311406.0, 311023.0, 311038.0, 311038.0, 311013.0, 311013.0, 311140.0, 311140.0]",0.7,27.0,2.6999999999999997,15.0,4.933333333333334,3.0,74.0,15.0,5.333333333333333,5.0,80.0,8.0,1.0,7.0,"[311524.0, 311524.0, 311134.0, 311134.0, 311161.0, 311161.0, 311554.0, 311554.0, 311105.0, 311105.0, 311219.0, 311219.0, 311527.0, 311527.0, 285858.0, 311216.0]",0.4666666666666667,-6.0,-0.39999999999999947
Eau Claire,377172,2012,2,0.0,0.0,0.0,2,11.5,11.5,23.0,2.0,2.0,0.0,"[311428.0, 311428.0, nan, nan]",0.0,-23.0,-11.5,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,"[nan, nan]",,0.0,,2.0,0.0,0.0,0.0,2.0,11.5,11.5,23.0,2.0,0.0,0.0,"[311428.0, 311428.0]",0.0,-23.0,-11.5
Ecorse,377494,2012,3,8.666666666666666,8.0,26.0,3,6.333333333333333,7.0,19.0,1.0,1.0,2.0,"[311315.0, 377492.0, 311097.0, 311097.0]",0.6666666666666666,7.0,2.333333333333333,0.0,,,0.0,0.0,,,0.0,3.0,"[311624.0, 311129.0, 311129.0]",0.0,0.0,,1.0,8.0,8.0,8.0,1.0,7.0,7.0,7.0,0.0,3.0,1.0,"[311097.0, 311624.0, 311129.0, 311129.0]",1.0,1.0,1.0,2.0,9.0,9.0,18.0,2.0,6.0,6.0,12.0,1.0,1.0,1.0,"[311315.0, 377492.0, 311097.0]",0.5,6.0,3.0
Edwardsburg,311274,2012,30,6.1,5.0,183.0,30,3.033333333333333,2.0,91.0,10.0,0.0,20.0,"[311270.0, 311479.0, 311478.0, 311478.0, 311058.0, 311058.0, 311532.0, 311532.0, 311892.0, 311034.0, 311034.0, 311487.0, 311487.0, 311403.0, 311403.0, 311046.0, 311046.0, 311428.0, 311428.0, 311155.0, 311155.0, 312530.0, 311199.0, 311199.0, 311293.0, 311293.0, 311269.0, 311269.0, 311412.0, 311412.0]",0.6666666666666666,92.0,3.0666666666666664,,,,,,,,,,,,,,20.0,6.25,5.5,125.0,20.0,2.95,2.0,59.0,6.0,0.0,14.0,"[311270.0, 311478.0, 311478.0, 311058.0, 311058.0, 311532.0, 311532.0, 311892.0, 311034.0, 311034.0, 311487.0, 311487.0, 311403.0, 311403.0, 311046.0, 311046.0, 311293.0, 311293.0, 311269.0, 311269.0]",0.7,66.0,3.3,10.0,5.8,5.0,58.0,10.0,3.2,2.5,32.0,4.0,0.0,6.0,"[311479.0, 311428.0, 311428.0, 311155.0, 311155.0, 312530.0, 311199.0, 311199.0, 311412.0, 311412.0]",0.6,26.0,2.5999999999999996
Elk Rapids,311073,2012,21,4.523809523809524,5.0,95.0,21,5.380952380952381,5.0,113.0,11.0,1.0,10.0,"[311280.0, 311189.0, 311189.0, 311012.0, 311012.0, 311548.0, 311600.0, 311011.0, 311011.0, 311011.0, 311373.0, 311373.0, 311565.0, 311565.0, 311600.0, 311600.0, 311333.0, 311333.0, 311496.0, 311496.0, 311389.0, 311389.0]",0.47619047619047616,-18.0,-0.8571428571428577,,,,,,,,,,,,,,10.0,5.9,5.5,59.0,10.0,5.4,4.5,54.0,4.0,0.0,6.0,"[311189.0, 311189.0, 311600.0, 311600.0, 311333.0, 311333.0, 311496.0, 311496.0, 311389.0, 311389.0]",0.6,5.0,0.5,11.0,3.272727272727273,3.0,36.0,11.0,5.363636363636363,5.0,59.0,7.0,1.0,4.0,"[311280.0, 311012.0, 311012.0, 311548.0, 311600.0, 311011.0, 311011.0, 311011.0, 311373.0, 311373.0, 311565.0, 311565.0]",0.36363636363636365,-23.0,-2.0909090909090904
Elkton-Pigeon-Bay Port Laker,311462,2012,14,5.642857142857143,5.0,79.0,14,5.5,5.0,77.0,7.0,9.0,7.0,"[311306.0, 311306.0, 311449.0, 311449.0, 311509.0, 311306.0, 311301.0, 311301.0, 311008.0, 311008.0, 311279.0, 311279.0, 311202.0, 311202.0, 311036.0, 311036.0, 311036.0, 311324.0, 311324.0, 311203.0, 311203.0, 311039.0, 311039.0]",0.5,2.0,0.14285714285714324,,,,,,,,,,,,,,10.0,6.0,5.5,60.0,10.0,4.7,5.0,47.0,5.0,3.0,5.0,"[311306.0, 311306.0, 311509.0, 311301.0, 311301.0, 311279.0, 311279.0, 311324.0, 311324.0, 311203.0, 311203.0, 311039.0, 311039.0]",0.5,13.0,1.2999999999999998,4.0,4.75,4.5,19.0,4.0,7.5,7.5,30.0,2.0,6.0,2.0,"[311449.0, 311449.0, 311306.0, 311008.0, 311008.0, 311202.0, 311202.0, 311036.0, 311036.0, 311036.0]",0.5,-11.0,-2.75
Ellsworth,311417,2012,0,,,0.0,0,,,0.0,0.0,1.0,0.0,[311453.0],,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,[311453.0],,0.0,,,,,,,,,,,,,,,,
Erie-Mason,311558,2012,4,6.0,7.0,24.0,4,8.5,6.5,34.0,2.0,5.0,2.0,"[311315.0, 311315.0, 311552.0, 311552.0, 376727.0, 376727.0, 311335.0, 311335.0, 311237.0]",0.5,-10.0,-2.5,,,,,,,,,,,,,,4.0,6.0,7.0,24.0,4.0,8.5,6.5,34.0,2.0,0.0,2.0,"[311552.0, 311552.0, 311335.0, 311335.0]",0.5,-10.0,-2.5,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,"[311315.0, 311315.0, 376727.0, 376727.0, 311237.0]",,0.0,
Escanaba,311145,2012,3,11.0,12.0,33.0,3,1.3333333333333333,2.0,4.0,0.0,3.0,3.0,"[311150.0, 311631.0, 311367.0, 311595.0, 311196.0, 311595.0]",1.0,29.0,9.666666666666666,,,,,,,,,,,,,,3.0,11.0,12.0,33.0,3.0,1.3333333333333333,2.0,4.0,0.0,1.0,3.0,"[311150.0, 311631.0, 311595.0, 311595.0]",1.0,29.0,9.666666666666666,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,"[311367.0, 311196.0]",,0.0,
Essexville Garber,311432,2012,20,5.85,5.0,117.0,20,4.75,2.5,95.0,8.0,5.0,12.0,"[311220.0, 311220.0, 311203.0, 311317.0, 311119.0, 311119.0, 311363.0, 311363.0, 311036.0, 311036.0, 311185.0, 311185.0, 311224.0, 311224.0, 311303.0, 311303.0, 311436.0, 311436.0, 311341.0, 311341.0, 311605.0, 311605.0, 311279.0, 311202.0, 311202.0]",0.6,22.0,1.0999999999999996,,,,,,,,,,,,,,12.0,4.75,4.5,57.0,12.0,4.5,3.5,54.0,6.0,0.0,6.0,"[311203.0, 311119.0, 311119.0, 311036.0, 311036.0, 311303.0, 311303.0, 311341.0, 311341.0, 311605.0, 311605.0, 311279.0]",0.5,3.0,0.25,8.0,7.5,8.0,60.0,8.0,5.125,2.0,41.0,2.0,5.0,6.0,"[311220.0, 311220.0, 311317.0, 311363.0, 311363.0, 311185.0, 311185.0, 311224.0, 311224.0, 311436.0, 311436.0, 311202.0, 311202.0]",0.75,19.0,2.375
Evart,311260,2012,4,9.0,7.0,36.0,4,4.75,5.0,19.0,1.0,10.0,3.0,"[311112.0, 311112.0, 311347.0, 311179.0, 311014.0, 311334.0, 311114.0, 311553.0, 311076.0, 311499.0, 311499.0, 311512.0, 311344.0, 311311.0]",0.75,17.0,4.25,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,1.0,5.0,0.0,"[311014.0, 311334.0, 311499.0, 311499.0, 311344.0, 311311.0]",0.0,-5.0,-5.0,3.0,11.333333333333334,10.0,34.0,3.0,4.0,5.0,12.0,0.0,5.0,3.0,"[311112.0, 311112.0, 311347.0, 311179.0, 311114.0, 311553.0, 311076.0, 311512.0]",1.0,22.0,7.333333333333334
Fairview,311562,2012,4,3.25,4.0,13.0,4,11.5,11.0,46.0,4.0,1.0,0.0,"[311338.0, 311338.0, 311589.0, 311273.0, 311273.0]",0.0,-33.0,-8.25,,,,,,,,,,,,,,2.0,4.0,4.0,8.0,2.0,12.0,12.0,24.0,2.0,0.0,0.0,"[311338.0, 311338.0]",0.0,-16.0,-8.0,2.0,2.5,2.5,5.0,2.0,11.0,11.0,22.0,2.0,1.0,0.0,"[311589.0, 311273.0, 311273.0]",0.0,-17.0,-8.5
Farmington,311404,2012,19,5.684210526315789,5.0,108.0,19,5.2105263157894735,6.0,99.0,9.0,6.0,10.0,"[311096.0, 311358.0, 311180.0, 311317.0, 311208.0, 311485.0, 311476.0, 311083.0, 311460.0, 311358.0, 311358.0, 311180.0, 311180.0, 311030.0, 311089.0, 311208.0, 311208.0, 311030.0, 311476.0, 311476.0, 311167.0, 311460.0, 311460.0, 311408.0, 311408.0]",0.5263157894736842,9.0,0.47368421052631593,,,,,,,,,,,,,,8.0,5.375,5.5,43.0,8.0,5.125,6.0,41.0,3.0,2.0,5.0,"[311096.0, 311358.0, 311180.0, 311460.0, 311030.0, 311089.0, 311208.0, 311208.0, 311476.0, 311476.0]",0.625,2.0,0.25,11.0,5.909090909090909,5.0,65.0,11.0,5.2727272727272725,6.0,58.0,6.0,4.0,5.0,"[311317.0, 311208.0, 311485.0, 311476.0, 311083.0, 311358.0, 311358.0, 311180.0, 311180.0, 311030.0, 311167.0, 311460.0, 311460.0, 311408.0, 311408.0]",0.45454545454545453,7.0,0.6363636363636367
Farmington Hills Harrison,311460,2012,21,4.095238095238095,4.0,86.0,21,8.619047619047619,9.0,181.0,19.0,8.0,2.0,"[311159.0, 311208.0, 311352.0, 311476.0, 311180.0, 311339.0, 311358.0, 311352.0, 311352.0, 311404.0, 311009.0, 311295.0, 311208.0, 311208.0, 311476.0, 311476.0, 311030.0, 311009.0, 311180.0, 311180.0, 311072.0, 311380.0, 311358.0, 311358.0, 311167.0, 311267.0, 311404.0, 311404.0, 311429.0]",0.09523809523809523,-95.0,-4.523809523809524,,,,,,,,,,,,,,12.0,4.25,3.0,51.0,12.0,9.416666666666666,10.0,113.0,11.0,4.0,1.0,"[311208.0, 311476.0, 311339.0, 311358.0, 311352.0, 311352.0, 311009.0, 311295.0, 311180.0, 311180.0, 311072.0, 311380.0, 311267.0, 311404.0, 311404.0, 311429.0]",0.08333333333333333,-62.0,-5.166666666666666,9.0,3.888888888888889,4.0,35.0,9.0,7.555555555555555,8.0,68.0,8.0,4.0,1.0,"[311159.0, 311352.0, 311180.0, 311404.0, 311208.0, 311208.0, 311476.0, 311476.0, 311030.0, 311009.0, 311358.0, 311358.0, 311167.0]",0.1111111111111111,-33.0,-3.6666666666666665
Farwell,311179,2012,26,3.923076923076923,2.5,102.0,26,8.076923076923077,8.0,210.0,21.0,1.0,5.0,"[311499.0, 311472.0, 311472.0, 311455.0, 311455.0, 311260.0, 311311.0, 311311.0, 311014.0, 311334.0, 311334.0, 311114.0, 311114.0, 311296.0, 311296.0, 311517.0, 311517.0, 311045.0, 311344.0, 311240.0, 311240.0, 311387.0, 311387.0, 311420.0, 311420.0, 311182.0, 311182.0]",0.19230769230769232,-108.0,-4.153846153846153,,,,,,,,,,,,,,12.0,4.416666666666667,3.5,53.0,12.0,7.083333333333333,6.0,85.0,9.0,0.0,3.0,"[311499.0, 311260.0, 311334.0, 311334.0, 311114.0, 311114.0, 311045.0, 311344.0, 311387.0, 311387.0, 311420.0, 311420.0]",0.25,-32.0,-2.666666666666666,14.0,3.5,2.0,49.0,14.0,8.928571428571429,9.0,125.0,12.0,1.0,2.0,"[311472.0, 311472.0, 311455.0, 311455.0, 311311.0, 311311.0, 311014.0, 311296.0, 311296.0, 311517.0, 311517.0, 311240.0, 311240.0, 311182.0, 311182.0]",0.14285714285714285,-76.0,-5.428571428571429
Fennville,311383,2012,11,3.1818181818181817,2.0,35.0,11,7.7272727272727275,6.0,85.0,8.0,14.0,3.0,"[311385.0, 311166.0, 311120.0, 311392.0, 311392.0, 311531.0, 311391.0, 311391.0, 311174.0, 311174.0, 311107.0, 311172.0, 311172.0, 311625.0, 311625.0, 311353.0, 311353.0, 311102.0, 311102.0, 311478.0, 311478.0, 311350.0, 311350.0, 311025.0, 311025.0]",0.2727272727272727,-50.0,-4.545454545454546,,,,,,,,,,,,,,2.0,2.5,2.5,5.0,2.0,1.0,1.0,2.0,0.0,9.0,2.0,"[311385.0, 311166.0, 311531.0, 311625.0, 311625.0, 311353.0, 311353.0, 311350.0, 311350.0, 311025.0, 311025.0]",1.0,3.0,1.5,9.0,3.3333333333333335,2.0,30.0,9.0,9.222222222222221,11.0,83.0,8.0,5.0,1.0,"[311120.0, 311392.0, 311392.0, 311391.0, 311391.0, 311174.0, 311174.0, 311107.0, 311172.0, 311172.0, 311102.0, 311102.0, 311478.0, 311478.0]",0.1111111111111111,-53.0,-5.8888888888888875
Fenton,311384,2012,23,5.434782608695652,5.0,125.0,23,4.956521739130435,4.0,114.0,10.0,5.0,13.0,"[311515.0, 311515.0, 311372.0, 311122.0, 311139.0, 311139.0, 311030.0, 311598.0, 311598.0, 311494.0, 311249.0, 311249.0, 311138.0, 311220.0, 311220.0, 311283.0, 311278.0, 311233.0, 311233.0, 311574.0, 311574.0, 311321.0, 311321.0, 311328.0, 311328.0, 311283.0, 311362.0, 311362.0]",0.5652173913043478,11.0,0.47826086956521774,,,,,,,,,,,,,,14.0,4.785714285714286,5.0,67.0,14.0,4.714285714285714,3.5,66.0,5.0,1.0,9.0,"[311515.0, 311515.0, 311122.0, 311030.0, 311249.0, 311249.0, 311278.0, 311233.0, 311233.0, 311574.0, 311321.0, 311321.0, 311283.0, 311362.0, 311362.0]",0.6428571428571429,1.0,0.07142857142857117,9.0,6.444444444444445,5.0,58.0,9.0,5.333333333333333,4.0,48.0,5.0,4.0,4.0,"[311372.0, 311139.0, 311139.0, 311598.0, 311598.0, 311494.0, 311138.0, 311220.0, 311220.0, 311283.0, 311574.0, 311328.0, 311328.0]",0.4444444444444444,10.0,1.1111111111111116
Ferndale,311091,2012,16,7.0625,5.5,113.0,16,6.625,6.0,106.0,10.0,2.0,6.0,"[311459.0, 311430.0, 311429.0, 311136.0, 311339.0, 311096.0, 311223.0, 311629.0, 311540.0, 311430.0, 311429.0, 311136.0, 311208.0, 311339.0, 311223.0, 311629.0, 311314.0, 311540.0]",0.375,7.0,0.4375,,,,,,,,,,,,,,7.0,5.142857142857143,4.0,36.0,7.0,6.857142857142857,6.0,48.0,4.0,1.0,3.0,"[311629.0, 311429.0, 311136.0, 311208.0, 311339.0, 311223.0, 311314.0, 311540.0]",0.42857142857142855,-12.0,-1.7142857142857135,9.0,8.555555555555555,9.0,77.0,9.0,6.444444444444445,6.0,58.0,6.0,1.0,3.0,"[311459.0, 311430.0, 311429.0, 311136.0, 311339.0, 311096.0, 311223.0, 311540.0, 311430.0, 311629.0]",0.3333333333333333,19.0,2.1111111111111107
Fife Lake Forest Area,311388,2012,2,7.5,7.5,15.0,2,5.5,5.5,11.0,1.0,0.0,1.0,"[311496.0, 311496.0]",0.5,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.5,7.5,15.0,2.0,5.5,5.5,11.0,1.0,0.0,1.0,"[311496.0, 311496.0]",0.5,4.0,2.0
Flat Rock,311340,2012,7,2.142857142857143,2.0,15.0,7,6.0,6.0,42.0,6.0,5.0,1.0,"[311111.0, 311111.0, 311134.0, 311050.0, 311105.0, 311134.0, 311601.0, 311601.0, 311235.0, 311235.0, 311533.0, 311533.0]",0.14285714285714285,-27.0,-3.857142857142857,,,,,,,,,,,,,,6.0,2.1666666666666665,2.0,13.0,6.0,6.0,5.0,36.0,5.0,4.0,1.0,"[311111.0, 311134.0, 311050.0, 311105.0, 311601.0, 311601.0, 311235.0, 311235.0, 311533.0, 311533.0]",0.16666666666666666,-23.0,-3.8333333333333335,1.0,2.0,2.0,2.0,1.0,6.0,6.0,6.0,1.0,1.0,0.0,"[311111.0, 311134.0]",0.0,-4.0,-4.0
Flint Beecher,311320,2012,15,2.4,1.0,36.0,15,15.266666666666667,15.0,229.0,12.0,4.0,2.0,"[311255.0, 311612.0, 311612.0, 311125.0, 311125.0, 311486.0, 311599.0, 311599.0, 311515.0, 311515.0, 311360.0, 311515.0, 311515.0, 311463.0, 311255.0, 311255.0, 311101.0, 311101.0]",0.13333333333333333,-193.0,-12.866666666666667,,,,,,,,,,,,,,7.0,2.2857142857142856,0.0,16.0,7.0,17.142857142857142,16.0,120.0,6.0,2.0,1.0,"[311255.0, 311612.0, 311612.0, 311486.0, 311515.0, 311515.0, 311360.0, 311515.0, 311515.0]",0.14285714285714285,-104.0,-14.857142857142858,8.0,2.5,1.0,20.0,8.0,13.625,15.0,109.0,6.0,2.0,1.0,"[311125.0, 311125.0, 311599.0, 311599.0, 311463.0, 311255.0, 311255.0, 311101.0, 311101.0]",0.125,-89.0,-11.125
Flint Carman-Ainsworth,311286,2012,23,3.739130434782609,2.0,86.0,23,6.913043478260869,7.0,159.0,19.0,6.0,4.0,"[311233.0, 311233.0, 311515.0, 311249.0, 311122.0, 311122.0, 311321.0, 311321.0, 311285.0, 311138.0, 311138.0, 311494.0, 311494.0, 311321.0, 311138.0, 311193.0, 311193.0, 311278.0, 311278.0, 311100.0, 311100.0, 311122.0, 311122.0, 311360.0, 311138.0, 311138.0, 311283.0, 311283.0, 311193.0]",0.17391304347826086,-73.0,-3.1739130434782603,,,,,,,,,,,,,,10.0,1.9,1.0,19.0,10.0,7.5,7.5,75.0,9.0,2.0,1.0,"[311233.0, 311233.0, 311249.0, 311122.0, 311122.0, 311285.0, 311138.0, 311138.0, 311321.0, 311278.0, 311278.0, 311193.0]",0.1,-56.0,-5.6,13.0,5.153846153846154,6.0,67.0,13.0,6.461538461538462,6.0,84.0,10.0,4.0,3.0,"[311515.0, 311321.0, 311321.0, 311494.0, 311494.0, 311138.0, 311193.0, 311193.0, 311100.0, 311100.0, 311122.0, 311122.0, 311360.0, 311138.0, 311138.0, 311283.0, 311283.0]",0.23076923076923078,-17.0,-1.3076923076923075
Flint Hamady,311198,2012,4,3.0,2.0,12.0,4,13.5,15.5,54.0,3.0,9.0,1.0,"[311458.0, 311592.0, 311137.0, 311100.0, 311229.0, 311229.0, 311520.0, 311345.0, 311345.0, 311143.0, 311397.0, 311397.0, 311368.0]",0.25,-42.0,-10.5,,,,,,,,,,,,,,2.0,5.5,5.5,11.0,2.0,11.5,11.5,23.0,1.0,4.0,1.0,"[311592.0, 311100.0, 311520.0, 311345.0, 311345.0, 311143.0]",0.5,-12.0,-6.0,2.0,0.5,0.5,1.0,2.0,15.5,15.5,31.0,2.0,5.0,0.0,"[311458.0, 311137.0, 311229.0, 311229.0, 311397.0, 311397.0, 311368.0]",0.0,-30.0,-15.0
Flint Kearsley,311321,2012,27,6.074074074074074,5.0,164.0,27,5.62962962962963,7.0,152.0,14.0,10.0,13.0,"[311113.0, 311113.0, 311122.0, 311122.0, 311193.0, 311193.0, 311599.0, 311599.0, 311286.0, 311286.0, 311463.0, 311463.0, 311138.0, 311138.0, 311278.0, 311278.0, 311286.0, 311138.0, 311574.0, 311574.0, 311328.0, 311328.0, 311249.0, 311249.0, 311283.0, 311283.0, 311394.0, 311229.0, 311233.0, 311233.0, 311328.0, 311328.0, 311384.0, 311384.0, 311494.0, 311494.0, 311137.0]",0.48148148148148145,12.0,0.44444444444444464,,,,,,,,,,,,,,15.0,5.4,4.0,81.0,15.0,5.8,5.0,87.0,9.0,4.0,6.0,"[311113.0, 311113.0, 311193.0, 311193.0, 311599.0, 311599.0, 311286.0, 311286.0, 311138.0, 311138.0, 311574.0, 311574.0, 311249.0, 311249.0, 311283.0, 311283.0, 311494.0, 311494.0, 311137.0]",0.4,-6.0,-0.39999999999999947,12.0,6.916666666666667,7.0,83.0,12.0,5.416666666666667,7.0,65.0,5.0,6.0,7.0,"[311122.0, 311122.0, 311463.0, 311463.0, 311278.0, 311278.0, 311286.0, 311138.0, 311328.0, 311328.0, 311394.0, 311229.0, 311233.0, 311233.0, 311328.0, 311328.0, 311384.0, 311384.0]",0.5833333333333334,18.0,1.5
Flint Northern,311486,2012,14,3.0,1.5,42.0,14,12.642857142857142,14.5,177.0,14.0,2.0,0.0,"[311423.0, 311423.0, 311255.0, 311255.0, 311281.0, 311281.0, 311308.0, 311308.0, 311320.0, 311408.0, 311408.0, 311324.0, 311255.0, 311220.0, 311220.0, 311368.0]",0.0,-135.0,-9.642857142857142,,,,,,,,,,,,,,3.0,4.333333333333333,4.0,13.0,3.0,10.666666666666666,12.0,32.0,3.0,2.0,0.0,"[311408.0, 311408.0, 311324.0, 311255.0, 311368.0]",0.0,-19.0,-6.333333333333333,11.0,2.6363636363636362,1.0,29.0,11.0,13.181818181818182,15.0,145.0,11.0,0.0,0.0,"[311423.0, 311423.0, 311255.0, 311255.0, 311281.0, 311281.0, 311308.0, 311308.0, 311320.0, 311220.0, 311220.0]",0.0,-116.0,-10.545454545454545
Flint Northwestern,311255,2012,17,7.9411764705882355,6.0,135.0,17,6.0,4.0,102.0,4.0,3.0,13.0,"[311320.0, 311592.0, 311026.0, 311026.0, 311486.0, 311486.0, 311125.0, 311125.0, 311368.0, 311368.0, 311281.0, 311281.0, 311486.0, 311324.0, 311324.0, 311592.0, 311320.0, 311320.0, 311137.0, 311137.0]",0.7647058823529411,33.0,1.9411764705882355,,,,,,,,,,,,,,13.0,7.846153846153846,6.0,102.0,13.0,5.923076923076923,4.0,77.0,3.0,1.0,10.0,"[311592.0, 311026.0, 311026.0, 311486.0, 311486.0, 311125.0, 311281.0, 311281.0, 311324.0, 311324.0, 311320.0, 311320.0, 311137.0, 311137.0]",0.7692307692307693,25.0,1.9230769230769225,4.0,8.25,5.0,33.0,4.0,6.25,4.0,25.0,1.0,2.0,3.0,"[311320.0, 311125.0, 311368.0, 311368.0, 311486.0, 311592.0]",0.75,8.0,2.0
